Requirement_ID,Requirement_Text,Relevant_Transition_ActionId_Concrete,Relevant_Transition_ActionId_Abstract,Transition_Notes,Relevant_Widget_AbstractID,Relevant_Widget_ConcreteID,Relevant_Widget_Selector,Relevant_Widget_Text,Relevant_Widget_Tag,Relevant_Widget_Href,Widget_Notes,Relevance_Type
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC1fjf78r2b92864137513,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAgp48ox2e746734827,WC1yoa5x12bf2024598444,#language,EN,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAgp48ox2e746734827,WC83567p2bf2880349718,#language,NL,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WA1svda89f177301861,WC1n06weg2873379948469,[data-test='lang-fr'],FR,a,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WA1svda89f177301861,WCj8jhij28f992893487,[data-test='lang-fr'],FR,a,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WA1svda89f177301861,WCnvgcvg28f1382178782,[data-test='lang-fr'],FR,a,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",AClgrbul4d2242229135,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",AC18065z74c930867660,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",AC1vmnsqn5c3609971778,WAhflr0y281175496594,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Linked
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",ACxxinl04e1726479660,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,NL,button,,,Linked
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",AC1d8fkgw4d2434647920,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",AC1cnrfsg5d72615238,WAhflr0y281175496594,,WAhflr0y281175496594,WC3ovi282b93183104349,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC1rg03cb2b92988500503,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC2gimtm2b91020324300,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC1i3s4uk2b93326626762,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC14mk1ta2b92684544767,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC1mdkoxx2b93442740886,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC1s8ufjg2b93467167,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC1j3cyr2b93346418586,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAhflr0y281175496594,WC1fjf78r2b92864137513,#language,EN,button,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAgp48ox2e746734827,WC1yoa5x12bf2024598444,#language,EN,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WAgp48ox2e746734827,WC83567p2bf2880349718,#language,NL,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",ACj82if147326847459,WA1svda89f177301861,,WA1svda89f177301861,WC38t56428f2361996609,[data-test='lang-en'],EN,a,,,Linked
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WA1svda89f177301861,WC10zdjfq2873490840418,[data-test='lang-en'],EN,a,,,Functional
RQ28,"Given I am browsing the website, when I select English from the language settings, then the website interface and content translate to English.",,,,WA1svda89f177301861,WC1xn0bsb28f3850711216,[data-test='lang-en'],EN,a,,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",AC1mg9fu5c2136819848,WAa26yrz122371927312,,WAa26yrz122371927312,WCas92nx298387057714,[data-test='nav-contact'],Contact,a,/contact,,Linked
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",AC18cl1904d1344554215,WAa26yrz122371927312,,WAa26yrz122371927312,WCaa7lrp2983805646970,[data-test='nav-contact'],Contact,a,/contact,,Linked
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",ACkjhecm4e2703772615,WAa26yrz122371927312,,WAa26yrz122371927312,WC1jlncp32982665426402,[data-test='nav-contact'],Contact,a,/contact,,Linked
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",AC11qlu0z4c2898653462,WAa26yrz122371927312,,WAa26yrz122371927312,WC1jlncp32982665426402,[data-test='nav-contact'],Contact,a,/contact,,Linked
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WCq7bfpr2981134405783,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC8mc7hm2981824096303,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC58f5no2981132741711,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC1h2bwju2982456817464,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC1ir80q22983913743686,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WCfskizs298854708575,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC630rcd2982424019704,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WCtcyw21298364114799,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC11sscp7298776246358,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WCqsx4rm2982339443233,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC17p60l92983761321375,[data-test='nav-contact'],Contact,a,/contact,,Functional
RQ29,"Given that the user visits the website, when the user hits the contact us, then the contact form is shown.",,,,WAa26yrz122371927312,WC3aq5tw2982951767823,[data-test='nav-contact'],Contact,a,/contact,,Functional
