method,method_family,filter_variant,dataset,source_model,scenario,condition,method_filter,method_condition,backward_result_file,average_scope,direction,result_file,evaluation,k,query_unit,queries_total,queries_with_gold,queries_without_gold,candidate_queries_total,candidate_queries_with_gold,candidate_queries_without_gold,requirements_total,requirements_with_gold,gold_links_total,gold_candidates_total,hits_total,hit_at_k,precision_at_k,recall_at_k,f1_at_k,map_at_k,mrr_at_k
VSM,IR,Strict,Focus,GPT5,Focus-GPT5,Focus-GPT5-Strict,VSM Strict,VSM | Focus-GPT5-Strict,Results IR New\VSM\vsm_backward_matches_Focus_GPT5.json,gold,backward,Results IR New\VSM\vsm_backward_matches_Focus_GPT5.json,actions_all,1,gui_candidate,154,148,6,154,148,6,154,148,204,204,23,0.1554054054054054,0.1554054054054054,0.13513513513513514,0.14189189189189189,0.1554054054054054,0.1554054054054054
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_all,1,gui_candidate,248,204,44,248,204,44,248,204,272,272,77,0.37745098039215685,0.37745098039215685,0.3316993464052288,0.3417366946778711,0.37745098039215685,0.37745098039215685
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_orphan,1,gui_candidate,155,5,150,155,5,150,155,5,20,20,3,0.6,0.6,0.26666666666666666,0.3142857142857143,0.6,0.6
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_with_linked_widget,1,gui_candidate,248,201,47,248,201,47,248,201,259,259,74,0.3681592039800995,0.3681592039800995,0.33001658374792703,0.3390191897654584,0.3681592039800995,0.3681592039800995
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_linked_widgets,1,gui_candidate,697,271,426,697,271,426,697,271,357,357,85,0.31365313653136534,0.31365313653136534,0.2773677736777368,0.285538569671411,0.31365313653136534,0.31365313653136534
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_widgets,1,gui_candidate,741,337,404,741,337,404,741,337,429,429,93,0.27596439169139464,0.27596439169139464,0.24381800197823938,0.25137770241627805,0.27596439169139464,0.27596439169139464
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_all_resolved,1,gui_candidate,493,133,360,493,133,360,493,133,157,157,16,0.12030075187969924,0.12030075187969924,0.10902255639097744,0.11278195488721804,0.12030075187969924,0.12030075187969924
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_functional_resolved,1,gui_candidate,490,128,362,490,128,362,490,128,150,150,14,0.109375,0.109375,0.1015625,0.10416666666666667,0.109375,0.109375
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_linked_resolved,1,gui_candidate,449,67,382,449,67,382,449,67,85,85,8,0.11940298507462686,0.11940298507462686,0.11194029850746269,0.11442786069651742,0.11940298507462686,0.11940298507462686
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_all,3,gui_candidate,248,204,44,248,204,44,248,204,272,272,105,0.4264705882352941,0.1715686274509804,0.40522875816993464,0.22532679738562092,0.3937908496732026,0.40032679738562094
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_orphan,3,gui_candidate,155,5,150,155,5,150,155,5,20,20,7,0.6,0.4666666666666667,0.4,0.36666666666666664,0.6,0.6
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_with_linked_widget,3,gui_candidate,248,201,47,248,201,47,248,201,259,259,98,0.417910447761194,0.16252072968490877,0.4013266998341625,0.21956882255389717,0.384742951907131,0.39137645107794367
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_linked_widgets,3,gui_candidate,697,271,426,697,271,426,697,271,357,357,116,0.35793357933579334,0.14268142681426813,0.3419434194341944,0.18917589175891758,0.3296432964329643,0.33456334563345635
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_widgets,3,gui_candidate,741,337,404,741,337,404,741,337,429,429,132,0.3353115727002967,0.13056379821958458,0.31948565776458954,0.17527200791295747,0.2962413452027695,0.30316518298714146
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_all_resolved,3,gui_candidate,493,133,360,493,133,360,493,133,157,157,27,0.19548872180451127,0.06766917293233082,0.18796992481203006,0.09849624060150376,0.14661654135338345,0.15413533834586465
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_functional_resolved,3,gui_candidate,490,128,362,490,128,362,490,128,150,150,25,0.1875,0.06510416666666666,0.18359375,0.0953125,0.140625,0.14453125
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_linked_resolved,3,gui_candidate,449,67,382,449,67,382,449,67,85,85,11,0.14925373134328357,0.05472636815920398,0.14925373134328357,0.0791044776119403,0.13432835820895522,0.13432835820895522
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_all,5,gui_candidate,248,204,44,248,204,44,248,204,272,272,118,0.4362745098039216,0.11568627450980393,0.42401960784313725,0.1676534250063662,0.39526143790849677,0.4027777777777778
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_orphan,5,gui_candidate,155,5,150,155,5,150,155,5,20,20,11,0.6,0.44000000000000006,0.5333333333333334,0.4303030303030303,0.6,0.6
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_with_linked_widget,5,gui_candidate,248,201,47,248,201,47,248,201,259,259,107,0.42786069651741293,0.1064676616915423,0.41708126036484244,0.15945165945165948,0.3862354892205639,0.3938640132669984
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_linked_widgets,5,gui_candidate,697,271,426,697,271,426,697,271,357,357,134,0.3837638376383764,0.0988929889298893,0.37023370233702335,0.14504959984664784,0.3341020910209102,0.34083640836408363
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_widgets,5,gui_candidate,741,337,404,741,337,404,741,337,429,429,150,0.3560830860534125,0.08902077151335312,0.34223541048466866,0.1321855691291893,0.2998269040553907,0.3082096933728981
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_all_resolved,5,gui_candidate,493,133,360,493,133,360,493,133,157,157,32,0.23308270676691728,0.0481203007518797,0.21679197994987467,0.07778374507697818,0.15344611528822055,0.1631578947368421
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_functional_resolved,5,gui_candidate,490,128,362,490,128,362,490,128,150,150,29,0.21875,0.045312500000000006,0.20963541666666666,0.07375372023809525,0.14674479166666668,0.151953125
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_linked_resolved,5,gui_candidate,449,67,382,449,67,382,449,67,85,85,16,0.22388059701492538,0.04776119402985075,0.2064676616915423,0.07622601279317698,0.14788557213930348,0.15223880597014924
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_all,10,gui_candidate,248,204,44,248,204,44,248,204,272,272,123,0.4362745098039216,0.060294117647058824,0.42810457516339867,0.09899047031399973,0.3946078431372549,0.4027777777777778
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_orphan,10,gui_candidate,155,5,150,155,5,150,155,5,20,20,13,0.6,0.26,0.6,0.3363636363636363,0.6,0.6
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,actions_with_linked_widget,10,gui_candidate,248,201,47,248,201,47,248,201,259,259,110,0.42786069651741293,0.05472636815920398,0.41956882255389716,0.09210068538426748,0.3855721393034826,0.3938640132669984
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_linked_widgets,10,gui_candidate,697,271,426,697,271,426,697,271,357,357,140,0.3837638376383764,0.05166051660516605,0.3751537515375154,0.08559552378740572,0.3342250922509225,0.34083640836408363
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_widgets,10,gui_candidate,741,337,404,741,337,404,741,337,429,429,156,0.3560830860534125,0.04629080118694363,0.34619188921859545,0.07737440600942085,0.29992581602373886,0.3082096933728981
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_all_resolved,10,gui_candidate,493,133,360,493,133,360,493,133,157,157,33,0.23308270676691728,0.024812030075187973,0.22055137844611528,0.044218938955781065,0.15469924812030075,0.1631578947368421
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_functional_resolved,10,gui_candidate,490,128,362,490,128,362,490,128,150,150,29,0.21875,0.022656250000000003,0.20963541666666666,0.04061953671328671,0.14674479166666668,0.151953125
Jina v3,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Jina v3 Relaxed,Jina v3 | Focus-Gemma3-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Focus_Gemma3_backward.json,widgets_linked_resolved,10,gui_candidate,449,67,382,449,67,382,449,67,85,85,17,0.22388059701492538,0.02537313432835821,0.21393034825870647,0.04481091048255227,0.1503731343283582,0.15223880597014924
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,actions_all,1,gui_candidate,173,164,9,173,164,9,173,164,200,200,48,0.2926829268292683,0.2926829268292683,0.23983739837398377,0.25609756097560976,0.2926829268292683,0.2926829268292683
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,actions_orphan,1,gui_candidate,96,0,96,96,0,96,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,actions_with_linked_widget,1,gui_candidate,173,164,9,173,164,9,173,164,200,200,48,0.2926829268292683,0.2926829268292683,0.23983739837398377,0.25609756097560976,0.2926829268292683,0.2926829268292683
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,combined_actions_and_linked_widgets,1,gui_candidate,680,218,462,680,218,462,680,218,270,270,59,0.2706422018348624,0.2706422018348624,0.21896024464831804,0.23394495412844038,0.2706422018348624,0.2706422018348624
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,combined_actions_and_widgets,1,gui_candidate,727,305,422,727,305,422,727,305,367,367,64,0.2098360655737705,0.2098360655737705,0.16615144418423108,0.17896174863387979,0.2098360655737705,0.2098360655737705
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,widgets_all_resolved,1,gui_candidate,554,141,413,554,141,413,554,141,167,167,16,0.11347517730496454,0.11347517730496454,0.08044579533941236,0.08924349881796691,0.11347517730496454,0.11347517730496454
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,widgets_functional_resolved,1,gui_candidate,546,128,418,546,128,418,546,128,143,143,14,0.109375,0.109375,0.0859375,0.09375,0.109375,0.109375
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,widgets_linked_resolved,1,gui_candidate,507,54,453,507,54,453,507,54,70,70,11,0.2037037037037037,0.2037037037037037,0.15555555555555556,0.16666666666666666,0.2037037037037037,0.2037037037037037
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,actions_all,3,gui_candidate,173,164,9,173,164,9,173,164,200,200,72,0.38414634146341464,0.14634146341463414,0.3546747967479675,0.20101626016260163,0.3018292682926829,0.3353658536585366
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,actions_orphan,3,gui_candidate,96,0,96,96,0,96,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,actions_with_linked_widget,3,gui_candidate,173,164,9,173,164,9,173,164,200,200,72,0.38414634146341464,0.14634146341463414,0.3546747967479675,0.20101626016260163,0.3018292682926829,0.3353658536585366
Jina v3,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Jina v3 Relaxed,Jina v3 | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,gold,backward,Results Relaxed CE New\Jina\jina_embeddings_v3_matches_relaxed_Llmreq_GPT5_backward.json,combined_actions_and_linked_widgets,3,gui_candidate,680,218,462,680,218,462,680,218,270,270,95,0.37155963302752293,0.1452599388379205,0.3379204892966361,0.19444080384447357,0.28529561671763504,0.3165137614678899
