method,method_family,filter_variant,dataset,source_model,scenario,condition,method_filter,method_condition,backward_result_file,average_scope,direction,result_file,evaluation,k,query_unit,queries_total,queries_with_gold,queries_without_gold,candidate_queries_total,candidate_queries_with_gold,candidate_queries_without_gold,requirements_total,requirements_with_gold,gold_links_total,gold_candidates_total,hits_total,hit_at_k,precision_at_k,recall_at_k,f1_at_k,map_at_k,mrr_at_k
VSM,IR,Strict,Focus,GPT5,Focus-GPT5,Focus-GPT5-Strict,VSM Strict,VSM | Focus-GPT5-Strict,Results IR New\VSM\vsm_backward_matches_Focus_GPT5.json,all,backward,Results IR New\VSM\vsm_backward_matches_Focus_GPT5.json,actions_all,1,gui_candidate,154,148,6,154,148,6,154,148,204,204,23,0.14935064935064934,0.14935064935064934,0.12987012987012986,0.13636363636363635,0.14935064935064934,0.14935064935064934
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,widgets_all_resolved,3,gui_candidate,499,133,366,499,133,366,499,133,157,157,32,0.05811623246492986,0.021376085504342016,0.05410821643286573,0.029392117568470273,0.051603206412825654,0.05410821643286573
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,widgets_functional_resolved,3,gui_candidate,496,128,368,496,128,368,496,128,150,150,29,0.05241935483870968,0.019489247311827957,0.05040322580645161,0.026948924731182797,0.04939516129032258,0.05040322580645161
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,widgets_linked_resolved,3,gui_candidate,453,67,386,453,67,386,453,67,85,85,12,0.02207505518763797,0.008830022075055188,0.019867549668874173,0.011184694628403238,0.018211920529801324,0.018763796909492272
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,actions_all,5,gui_candidate,246,204,42,246,204,42,246,204,272,272,121,0.3699186991869919,0.0983739837398374,0.36585365853658536,0.14315630169288707,0.3002032520325203,0.3002032520325203
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,actions_orphan,5,gui_candidate,158,5,153,158,5,153,158,5,20,20,11,0.0189873417721519,0.013924050632911394,0.01687763713080169,0.013617184503260452,0.015822784810126583,0.015822784810126583
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,actions_with_linked_widget,5,gui_candidate,246,201,45,246,201,45,246,201,259,259,110,0.35772357723577236,0.08943089430894309,0.35501355013550134,0.1344103051420125,0.29004065040650406,0.29004065040650406
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_linked_widgets,5,gui_candidate,699,271,428,699,271,428,699,271,357,357,135,0.14449213161659513,0.03862660944206009,0.14210777300906055,0.05590546792263531,0.11745350500715307,0.11781115879828326
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_widgets,5,gui_candidate,745,337,408,745,337,408,745,337,429,429,155,0.1610738255033557,0.04161073825503356,0.15749440715883667,0.061146459804177926,0.13369127516778523,0.13536912751677851
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,widgets_all_resolved,5,gui_candidate,499,133,366,499,133,366,499,133,157,157,34,0.05811623246492986,0.013627254509018038,0.054776219104876414,0.020716758191708096,0.051603206412825654,0.05410821643286573
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,widgets_functional_resolved,5,gui_candidate,496,128,368,496,128,368,496,128,150,150,31,0.05241935483870968,0.0125,0.0510752688172043,0.01901794442117023,0.04939516129032258,0.05040322580645161
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,widgets_linked_resolved,5,gui_candidate,453,67,386,453,67,386,453,67,85,85,14,0.02207505518763797,0.006181015452538632,0.020603384841795438,0.008524220444750246,0.018211920529801324,0.018763796909492272
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,actions_all,10,gui_candidate,246,204,42,246,204,42,246,204,272,272,128,0.37398373983739835,0.05203252032520325,0.37398373983739835,0.08555062823355507,0.3008807588075881,0.3008807588075881
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,actions_orphan,10,gui_candidate,158,5,153,158,5,153,158,5,20,20,13,0.0189873417721519,0.008227848101265823,0.0189873417721519,0.010644418872266973,0.015822784810126583,0.015822784810126583
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,actions_with_linked_widget,10,gui_candidate,246,201,45,246,201,45,246,201,259,259,115,0.3617886178861789,0.046747967479674794,0.3617886178861789,0.0787139689578714,0.2907181571815718,0.2907181571815718
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_linked_widgets,10,gui_candidate,699,271,428,699,271,428,699,271,357,357,143,0.1459227467811159,0.020457796852646638,0.1452074391988555,0.03350023843586075,0.11769194086790653,0.11804959465903672
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_widgets,10,gui_candidate,745,337,408,745,337,408,745,337,429,429,163,0.16241610738255033,0.021879194630872484,0.1604026845637584,0.036231441936139926,0.13391498881431768,0.13559284116331097
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,widgets_all_resolved,10,gui_candidate,499,133,366,499,133,366,499,133,157,157,35,0.05811623246492986,0.0070140280561122245,0.05511022044088176,0.011917774943827049,0.051603206412825654,0.05410821643286573
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,widgets_functional_resolved,10,gui_candidate,496,128,368,496,128,368,496,128,150,150,32,0.05241935483870968,0.0064516129032258064,0.05141129032258065,0.01095124633431085,0.04939516129032258,0.05040322580645161
Stella 1.5B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Focus_Gemma3_backward.json,widgets_linked_resolved,10,gui_candidate,453,67,386,453,67,386,453,67,85,85,15,0.02207505518763797,0.0033112582781456954,0.02097130242825607,0.005234463843735366,0.018211920529801324,0.018763796909492272
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,actions_all,1,gui_candidate,179,164,15,179,164,15,179,164,200,200,59,0.329608938547486,0.329608938547486,0.28957169459962756,0.3016759776536313,0.329608938547486,0.329608938547486
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,actions_orphan,1,gui_candidate,119,0,119,119,0,119,119,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,actions_with_linked_widget,1,gui_candidate,179,164,15,179,164,15,179,164,200,200,59,0.329608938547486,0.329608938547486,0.28957169459962756,0.3016759776536313,0.329608938547486,0.329608938547486
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,combined_actions_and_linked_widgets,1,gui_candidate,658,218,440,658,218,440,658,218,270,270,72,0.1094224924012158,0.1094224924012158,0.09457953394123607,0.09878419452887538,0.1094224924012158,0.1094224924012158
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,combined_actions_and_widgets,1,gui_candidate,706,305,401,706,305,401,706,305,367,367,81,0.11473087818696884,0.11473087818696884,0.09798327262916497,0.10280925401322001,0.11473087818696884,0.11473087818696884
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,widgets_all_resolved,1,gui_candidate,527,141,386,527,141,386,527,141,167,167,22,0.04174573055028463,0.04174573055028463,0.0329086473298997,0.03526249209361164,0.04174573055028463,0.04174573055028463
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,widgets_functional_resolved,1,gui_candidate,521,128,393,521,128,393,521,128,143,143,20,0.03838771593090211,0.03838771593090211,0.03262955854126679,0.0345489443378119,0.03838771593090211,0.03838771593090211
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,widgets_linked_resolved,1,gui_candidate,479,54,425,479,54,425,479,54,70,70,13,0.027139874739039668,0.027139874739039668,0.021711899791231733,0.022964509394572025,0.027139874739039668,0.027139874739039668
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,actions_all,3,gui_candidate,179,164,15,179,164,15,179,164,200,200,99,0.4972067039106145,0.18435754189944134,0.47020484171322163,0.2584729981378026,0.3808193668528864,0.4059590316573557
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,actions_orphan,3,gui_candidate,119,0,119,119,0,119,119,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,actions_with_linked_widget,3,gui_candidate,179,164,15,179,164,15,179,164,200,200,99,0.4972067039106145,0.18435754189944134,0.47020484171322163,0.2584729981378026,0.3808193668528864,0.4059590316573557
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,combined_actions_and_linked_widgets,3,gui_candidate,658,218,440,658,218,440,658,218,270,270,126,0.1717325227963526,0.06382978723404255,0.16066362715298885,0.08852945433492546,0.1286727456940223,0.13779128672745694
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,combined_actions_and_widgets,3,gui_candidate,706,305,401,706,305,401,706,305,367,367,145,0.18413597733711048,0.0684608120868744,0.17224133279374074,0.09497504384189938,0.1364494806421152,0.14636449480642114
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,widgets_all_resolved,3,gui_candidate,527,141,386,527,141,386,527,141,167,167,46,0.0777988614800759,0.0290955091714105,0.07103551097858497,0.03944158308484684,0.053447185325743204,0.058191018342821005
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,widgets_functional_resolved,3,gui_candidate,521,128,393,521,128,393,521,128,143,143,39,0.0690978886756238,0.02495201535508637,0.06621880998080615,0.03570057581573897,0.04990403071017274,0.052783109404990404
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,widgets_linked_resolved,3,gui_candidate,479,54,425,479,54,425,479,54,70,70,27,0.05010438413361169,0.018789144050104383,0.04498956158663883,0.025022368028631076,0.03444676409185804,0.037578288100208766
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,actions_all,5,gui_candidate,179,164,15,179,164,15,179,164,200,200,110,0.5307262569832403,0.12290502793296089,0.5139664804469274,0.19393455706304868,0.3956238361266294,0.41433891992551214
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,actions_orphan,5,gui_candidate,119,0,119,119,0,119,119,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,actions_with_linked_widget,5,gui_candidate,179,164,15,179,164,15,179,164,200,200,110,0.5307262569832403,0.12290502793296089,0.5139664804469274,0.19393455706304868,0.3956238361266294,0.41433891992551214
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,combined_actions_and_linked_widgets,5,gui_candidate,658,218,440,658,218,440,658,218,270,270,140,0.18085106382978725,0.0425531914893617,0.17348024316109423,0.06615043180392725,0.13256838905775076,0.1400709219858156
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,combined_actions_and_widgets,5,gui_candidate,706,305,401,706,305,401,706,305,367,367,159,0.19263456090651557,0.045042492917847024,0.18410562525293403,0.07007734160708666,0.1400802644003777,0.14848914069877242
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,widgets_all_resolved,5,gui_candidate,527,141,386,527,141,386,527,141,167,167,49,0.0777988614800759,0.018595825426944972,0.07206560043372187,0.02800819252432156,0.05328273244781783,0.058191018342821005
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,widgets_functional_resolved,5,gui_candidate,521,128,393,521,128,393,521,128,143,143,40,0.0710172744721689,0.015355086372360844,0.06669865642994242,0.02455595161929135,0.05,0.053166986564299426
Stella 1.5B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Relaxed,Stella 1.5B Relaxed,Stella 1.5B | LLMReq-GPT5-Relaxed,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,all,backward,Results Relaxed CE New\Stella\stella_en_1_5b_v5_matches_relaxed_Llmreq_Gpt5_backward.json,widgets_linked_resolved,5,gui_candidate,479,54,425,479,54,425,479,54,70,70,30,0.05010438413361169,0.012526096033402923,0.04624217118997912,0.018398117771812973,0.03426583159359777,0.037578288100208766
